Region,District,State,StateCode,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
atlanta,sat,Georgia,GA,https://atlanta.craigslist.org/search/sat/acc,https://atlanta.craigslist.org/search/sat/ofc,https://atlanta.craigslist.org/search/sat/egr,https://atlanta.craigslist.org/search/sat/med,https://atlanta.craigslist.org/search/sat/sci,https://atlanta.craigslist.org/search/sat/bus,https://atlanta.craigslist.org/search/sat/csr,https://atlanta.craigslist.org/search/sat/edu,https://atlanta.craigslist.org/search/sat/fbh,https://atlanta.craigslist.org/search/sat/lab,https://atlanta.craigslist.org/search/sat/gov,https://atlanta.craigslist.org/search/sat/hum,https://atlanta.craigslist.org/search/sat/eng,https://atlanta.craigslist.org/search/sat/lgl,https://atlanta.craigslist.org/search/sat/mnu,https://atlanta.craigslist.org/search/sat/mar,https://atlanta.craigslist.org/search/sat/hea,https://atlanta.craigslist.org/search/sat/npo,https://atlanta.craigslist.org/search/sat/rej,https://atlanta.craigslist.org/search/sat/ret,https://atlanta.craigslist.org/search/sat/sls,https://atlanta.craigslist.org/search/sat/spa,https://atlanta.craigslist.org/search/sat/sec,https://atlanta.craigslist.org/search/sat/trd,https://atlanta.craigslist.org/search/sat/sof,https://atlanta.craigslist.org/search/sat/sad,https://atlanta.craigslist.org/search/sat/tch,https://atlanta.craigslist.org/search/sat/trp,https://atlanta.craigslist.org/search/sat/tfr,https://atlanta.craigslist.org/search/sat/web,https://atlanta.craigslist.org/search/sat/wri,https://atlanta.craigslist.org/search/sat/etc,https://atlanta.craigslist.org/search/sat/jjj?employment_type=2
atlanta,wat,Georgia,GA,https://atlanta.craigslist.org/search/wat/acc,https://atlanta.craigslist.org/search/wat/ofc,https://atlanta.craigslist.org/search/wat/egr,https://atlanta.craigslist.org/search/wat/med,https://atlanta.craigslist.org/search/wat/sci,https://atlanta.craigslist.org/search/wat/bus,https://atlanta.craigslist.org/search/wat/csr,https://atlanta.craigslist.org/search/wat/edu,https://atlanta.craigslist.org/search/wat/fbh,https://atlanta.craigslist.org/search/wat/lab,https://atlanta.craigslist.org/search/wat/gov,https://atlanta.craigslist.org/search/wat/hum,https://atlanta.craigslist.org/search/wat/eng,https://atlanta.craigslist.org/search/wat/lgl,https://atlanta.craigslist.org/search/wat/mnu,https://atlanta.craigslist.org/search/wat/mar,https://atlanta.craigslist.org/search/wat/hea,https://atlanta.craigslist.org/search/wat/npo,https://atlanta.craigslist.org/search/wat/rej,https://atlanta.craigslist.org/search/wat/ret,https://atlanta.craigslist.org/search/wat/sls,https://atlanta.craigslist.org/search/wat/spa,https://atlanta.craigslist.org/search/wat/sec,https://atlanta.craigslist.org/search/wat/trd,https://atlanta.craigslist.org/search/wat/sof,https://atlanta.craigslist.org/search/wat/sad,https://atlanta.craigslist.org/search/wat/tch,https://atlanta.craigslist.org/search/wat/trp,https://atlanta.craigslist.org/search/wat/tfr,https://atlanta.craigslist.org/search/wat/web,https://atlanta.craigslist.org/search/wat/wri,https://atlanta.craigslist.org/search/wat/etc,https://atlanta.craigslist.org/search/wat/jjj?employment_type=2
auburn,NA,Alabama,AL,https://auburn.craigslist.org/search/acc,https://auburn.craigslist.org/search/ofc,https://auburn.craigslist.org/search/egr,https://auburn.craigslist.org/search/med,https://auburn.craigslist.org/search/sci,https://auburn.craigslist.org/search/bus,https://auburn.craigslist.org/search/csr,https://auburn.craigslist.org/search/edu,https://auburn.craigslist.org/search/fbh,https://auburn.craigslist.org/search/lab,https://auburn.craigslist.org/search/gov,https://auburn.craigslist.org/search/hum,https://auburn.craigslist.org/search/eng,https://auburn.craigslist.org/search/lgl,https://auburn.craigslist.org/search/mnu,https://auburn.craigslist.org/search/mar,https://auburn.craigslist.org/search/hea,https://auburn.craigslist.org/search/npo,https://auburn.craigslist.org/search/rej,https://auburn.craigslist.org/search/ret,https://auburn.craigslist.org/search/sls,https://auburn.craigslist.org/search/spa,https://auburn.craigslist.org/search/sec,https://auburn.craigslist.org/search/trd,https://auburn.craigslist.org/search/sof,https://auburn.craigslist.org/search/sad,https://auburn.craigslist.org/search/tch,https://auburn.craigslist.org/search/trp,https://auburn.craigslist.org/search/tfr,https://auburn.craigslist.org/search/web,https://auburn.craigslist.org/search/wri,https://auburn.craigslist.org/search/etc,https://auburn.craigslist.org/search/jjj?employment_type=2
augusta,NA,Georgia,GA,https://augusta.craigslist.org/search/acc,https://augusta.craigslist.org/search/ofc,https://augusta.craigslist.org/search/egr,https://augusta.craigslist.org/search/med,https://augusta.craigslist.org/search/sci,https://augusta.craigslist.org/search/bus,https://augusta.craigslist.org/search/csr,https://augusta.craigslist.org/search/edu,https://augusta.craigslist.org/search/fbh,https://augusta.craigslist.org/search/lab,https://augusta.craigslist.org/search/gov,https://augusta.craigslist.org/search/hum,https://augusta.craigslist.org/search/eng,https://augusta.craigslist.org/search/lgl,https://augusta.craigslist.org/search/mnu,https://augusta.craigslist.org/search/mar,https://augusta.craigslist.org/search/hea,https://augusta.craigslist.org/search/npo,https://augusta.craigslist.org/search/rej,https://augusta.craigslist.org/search/ret,https://augusta.craigslist.org/search/sls,https://augusta.craigslist.org/search/spa,https://augusta.craigslist.org/search/sec,https://augusta.craigslist.org/search/trd,https://augusta.craigslist.org/search/sof,https://augusta.craigslist.org/search/sad,https://augusta.craigslist.org/search/tch,https://augusta.craigslist.org/search/trp,https://augusta.craigslist.org/search/tfr,https://augusta.craigslist.org/search/web,https://augusta.craigslist.org/search/wri,https://augusta.craigslist.org/search/etc,https://augusta.craigslist.org/search/jjj?employment_type=2
austin,NA,Texas,TX,https://austin.craigslist.org/search/acc,https://austin.craigslist.org/search/ofc,https://austin.craigslist.org/search/egr,https://austin.craigslist.org/search/med,https://austin.craigslist.org/search/sci,https://austin.craigslist.org/search/bus,https://austin.craigslist.org/search/csr,https://austin.craigslist.org/search/edu,https://austin.craigslist.org/search/fbh,https://austin.craigslist.org/search/lab,https://austin.craigslist.org/search/gov,https://austin.craigslist.org/search/hum,https://austin.craigslist.org/search/eng,https://austin.craigslist.org/search/lgl,https://austin.craigslist.org/search/mnu,https://austin.craigslist.org/search/mar,https://austin.craigslist.org/search/hea,https://austin.craigslist.org/search/npo,https://austin.craigslist.org/search/rej,https://austin.craigslist.org/search/ret,https://austin.craigslist.org/search/sls,https://austin.craigslist.org/search/spa,https://austin.craigslist.org/search/sec,https://austin.craigslist.org/search/trd,https://austin.craigslist.org/search/sof,https://austin.craigslist.org/search/sad,https://austin.craigslist.org/search/tch,https://austin.craigslist.org/search/trp,https://austin.craigslist.org/search/tfr,https://austin.craigslist.org/search/web,https://austin.craigslist.org/search/wri,https://austin.craigslist.org/search/etc,https://austin.craigslist.org/search/jjj?employment_type=2
bakersfield,NA,California,CA,https://bakersfield.craigslist.org/search/acc,https://bakersfield.craigslist.org/search/ofc,https://bakersfield.craigslist.org/search/egr,https://bakersfield.craigslist.org/search/med,https://bakersfield.craigslist.org/search/sci,https://bakersfield.craigslist.org/search/bus,https://bakersfield.craigslist.org/search/csr,https://bakersfield.craigslist.org/search/edu,https://bakersfield.craigslist.org/search/fbh,https://bakersfield.craigslist.org/search/lab,https://bakersfield.craigslist.org/search/gov,https://bakersfield.craigslist.org/search/hum,https://bakersfield.craigslist.org/search/eng,https://bakersfield.craigslist.org/search/lgl,https://bakersfield.craigslist.org/search/mnu,https://bakersfield.craigslist.org/search/mar,https://bakersfield.craigslist.org/search/hea,https://bakersfield.craigslist.org/search/npo,https://bakersfield.craigslist.org/search/rej,https://bakersfield.craigslist.org/search/ret,https://bakersfield.craigslist.org/search/sls,https://bakersfield.craigslist.org/search/spa,https://bakersfield.craigslist.org/search/sec,https://bakersfield.craigslist.org/search/trd,https://bakersfield.craigslist.org/search/sof,https://bakersfield.craigslist.org/search/sad,https://bakersfield.craigslist.org/search/tch,https://bakersfield.craigslist.org/search/trp,https://bakersfield.craigslist.org/search/tfr,https://bakersfield.craigslist.org/search/web,https://bakersfield.craigslist.org/search/wri,https://bakersfield.craigslist.org/search/etc,https://bakersfield.craigslist.org/search/jjj?employment_type=2
baltimore,NA,Annapolis,AK,https://baltimore.craigslist.org/search/acc,https://baltimore.craigslist.org/search/ofc,https://baltimore.craigslist.org/search/egr,https://baltimore.craigslist.org/search/med,https://baltimore.craigslist.org/search/sci,https://baltimore.craigslist.org/search/bus,https://baltimore.craigslist.org/search/csr,https://baltimore.craigslist.org/search/edu,https://baltimore.craigslist.org/search/fbh,https://baltimore.craigslist.org/search/lab,https://baltimore.craigslist.org/search/gov,https://baltimore.craigslist.org/search/hum,https://baltimore.craigslist.org/search/eng,https://baltimore.craigslist.org/search/lgl,https://baltimore.craigslist.org/search/mnu,https://baltimore.craigslist.org/search/mar,https://baltimore.craigslist.org/search/hea,https://baltimore.craigslist.org/search/npo,https://baltimore.craigslist.org/search/rej,https://baltimore.craigslist.org/search/ret,https://baltimore.craigslist.org/search/sls,https://baltimore.craigslist.org/search/spa,https://baltimore.craigslist.org/search/sec,https://baltimore.craigslist.org/search/trd,https://baltimore.craigslist.org/search/sof,https://baltimore.craigslist.org/search/sad,https://baltimore.craigslist.org/search/tch,https://baltimore.craigslist.org/search/trp,https://baltimore.craigslist.org/search/tfr,https://baltimore.craigslist.org/search/web,https://baltimore.craigslist.org/search/wri,https://baltimore.craigslist.org/search/etc,https://baltimore.craigslist.org/search/jjj?employment_type=2
batonrouge,NA,Louisiana,LA,https://batonrouge.craigslist.org/search/acc,https://batonrouge.craigslist.org/search/ofc,https://batonrouge.craigslist.org/search/egr,https://batonrouge.craigslist.org/search/med,https://batonrouge.craigslist.org/search/sci,https://batonrouge.craigslist.org/search/bus,https://batonrouge.craigslist.org/search/csr,https://batonrouge.craigslist.org/search/edu,https://batonrouge.craigslist.org/search/fbh,https://batonrouge.craigslist.org/search/lab,https://batonrouge.craigslist.org/search/gov,https://batonrouge.craigslist.org/search/hum,https://batonrouge.craigslist.org/search/eng,https://batonrouge.craigslist.org/search/lgl,https://batonrouge.craigslist.org/search/mnu,https://batonrouge.craigslist.org/search/mar,https://batonrouge.craigslist.org/search/hea,https://batonrouge.craigslist.org/search/npo,https://batonrouge.craigslist.org/search/rej,https://batonrouge.craigslist.org/search/ret,https://batonrouge.craigslist.org/search/sls,https://batonrouge.craigslist.org/search/spa,https://batonrouge.craigslist.org/search/sec,https://batonrouge.craigslist.org/search/trd,https://batonrouge.craigslist.org/search/sof,https://batonrouge.craigslist.org/search/sad,https://batonrouge.craigslist.org/search/tch,https://batonrouge.craigslist.org/search/trp,https://batonrouge.craigslist.org/search/tfr,https://batonrouge.craigslist.org/search/web,https://batonrouge.craigslist.org/search/wri,https://batonrouge.craigslist.org/search/etc,https://batonrouge.craigslist.org/search/jjj?employment_type=2
battlecreek,NA,Michigan,MI,https://battlecreek.craigslist.org/search/acc,https://battlecreek.craigslist.org/search/ofc,https://battlecreek.craigslist.org/search/egr,https://battlecreek.craigslist.org/search/med,https://battlecreek.craigslist.org/search/sci,https://battlecreek.craigslist.org/search/bus,https://battlecreek.craigslist.org/search/csr,https://battlecreek.craigslist.org/search/edu,https://battlecreek.craigslist.org/search/fbh,https://battlecreek.craigslist.org/search/lab,https://battlecreek.craigslist.org/search/gov,https://battlecreek.craigslist.org/search/hum,https://battlecreek.craigslist.org/search/eng,https://battlecreek.craigslist.org/search/lgl,https://battlecreek.craigslist.org/search/mnu,https://battlecreek.craigslist.org/search/mar,https://battlecreek.craigslist.org/search/hea,https://battlecreek.craigslist.org/search/npo,https://battlecreek.craigslist.org/search/rej,https://battlecreek.craigslist.org/search/ret,https://battlecreek.craigslist.org/search/sls,https://battlecreek.craigslist.org/search/spa,https://battlecreek.craigslist.org/search/sec,https://battlecreek.craigslist.org/search/trd,https://battlecreek.craigslist.org/search/sof,https://battlecreek.craigslist.org/search/sad,https://battlecreek.craigslist.org/search/tch,https://battlecreek.craigslist.org/search/trp,https://battlecreek.craigslist.org/search/tfr,https://battlecreek.craigslist.org/search/web,https://battlecreek.craigslist.org/search/wri,https://battlecreek.craigslist.org/search/etc,https://battlecreek.craigslist.org/search/jjj?employment_type=2
beaumont,NA,Texas,TX,https://beaumont.craigslist.org/search/acc,https://beaumont.craigslist.org/search/ofc,https://beaumont.craigslist.org/search/egr,https://beaumont.craigslist.org/search/med,https://beaumont.craigslist.org/search/sci,https://beaumont.craigslist.org/search/bus,https://beaumont.craigslist.org/search/csr,https://beaumont.craigslist.org/search/edu,https://beaumont.craigslist.org/search/fbh,https://beaumont.craigslist.org/search/lab,https://beaumont.craigslist.org/search/gov,https://beaumont.craigslist.org/search/hum,https://beaumont.craigslist.org/search/eng,https://beaumont.craigslist.org/search/lgl,https://beaumont.craigslist.org/search/mnu,https://beaumont.craigslist.org/search/mar,https://beaumont.craigslist.org/search/hea,https://beaumont.craigslist.org/search/npo,https://beaumont.craigslist.org/search/rej,https://beaumont.craigslist.org/search/ret,https://beaumont.craigslist.org/search/sls,https://beaumont.craigslist.org/search/spa,https://beaumont.craigslist.org/search/sec,https://beaumont.craigslist.org/search/trd,https://beaumont.craigslist.org/search/sof,https://beaumont.craigslist.org/search/sad,https://beaumont.craigslist.org/search/tch,https://beaumont.craigslist.org/search/trp,https://beaumont.craigslist.org/search/tfr,https://beaumont.craigslist.org/search/web,https://beaumont.craigslist.org/search/wri,https://beaumont.craigslist.org/search/etc,https://beaumont.craigslist.org/search/jjj?employment_type=2
bellingham,NA,Washington,WA,https://bellingham.craigslist.org/search/acc,https://bellingham.craigslist.org/search/ofc,https://bellingham.craigslist.org/search/egr,https://bellingham.craigslist.org/search/med,https://bellingham.craigslist.org/search/sci,https://bellingham.craigslist.org/search/bus,https://bellingham.craigslist.org/search/csr,https://bellingham.craigslist.org/search/edu,https://bellingham.craigslist.org/search/fbh,https://bellingham.craigslist.org/search/lab,https://bellingham.craigslist.org/search/gov,https://bellingham.craigslist.org/search/hum,https://bellingham.craigslist.org/search/eng,https://bellingham.craigslist.org/search/lgl,https://bellingham.craigslist.org/search/mnu,https://bellingham.craigslist.org/search/mar,https://bellingham.craigslist.org/search/hea,https://bellingham.craigslist.org/search/npo,https://bellingham.craigslist.org/search/rej,https://bellingham.craigslist.org/search/ret,https://bellingham.craigslist.org/search/sls,https://bellingham.craigslist.org/search/spa,https://bellingham.craigslist.org/search/sec,https://bellingham.craigslist.org/search/trd,https://bellingham.craigslist.org/search/sof,https://bellingham.craigslist.org/search/sad,https://bellingham.craigslist.org/search/tch,https://bellingham.craigslist.org/search/trp,https://bellingham.craigslist.org/search/tfr,https://bellingham.craigslist.org/search/web,https://bellingham.craigslist.org/search/wri,https://bellingham.craigslist.org/search/etc,https://bellingham.craigslist.org/search/jjj?employment_type=2
